term_id,term_name,preferred_names,category,fdr
GO:0018193,Peptidyl-amino acid modification,"MAPK1,CDK2,EGFR,MTOR,AKT1",Process,0.0013
GO:0044271,Cellular nitrogen compound biosynthetic process,"MAPK1,TP53,EGFR,MTOR,PTEN,AKT1",Process,0.0013
GO:0043217,Myelin maintenance,"PTEN,AKT1",Process,0.0013
GO:0033993,Response to lipid,"MAPK1,EGFR,PTEN,BRCA1,AKT1",Process,0.0013
HP:0010497,Sirenomelia,"PTEN,AKT1",HPO,0.0013
GO:0007275,Multicellular organism development,"MAPK1,TP53,EGFR,MTOR,PTEN,BRCA1,AKT1,VEGFA,MYC",Process,0.0013
BTO:0004086,Mammary gland tumor cell line,"EGFR,BRCA1",TISSUES,0.0013
GO:0006206,Pyrimidine nucleobase metabolic process,"MAPK1,MTOR",Process,0.0013
GO:0001933,Negative regulation of protein phosphorylation,"MTOR,PTEN,AKT1,MYC",Process,0.0013
GO:0019902,Phosphatase binding,"MAPK1,TP53,EGFR,AKT1",Function,0.0013
HP:0004490,Calvarial hyperostosis,"PTEN,AKT1",HPO,0.0013
HP:0009726,Renal neoplasm,"TP53,PTEN,AKT1",HPO,0.0014
HP:0010619,Fibroadenoma of the breast,"PTEN,AKT1",HPO,0.0014
HP:0000040,Long penis,"PTEN,AKT1",HPO,0.0014
WP1591,Heart development,"MAPK1,VEGFA",WikiPathways,0.0014
WP2038,Microtubule cytoskeleton regulation,"PTEN,AKT1",WikiPathways,0.0014
HSA-6804759,Regulation of TP53 Activity through Association with Co-factors,"TP53,AKT1",RCTM,0.0014
HSA-6804116,TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest,"CDK2,TP53",RCTM,0.0014
WP2332,Interleukin-11 signaling pathway,"MAPK1,AKT1",WikiPathways,0.0014
WP2059,Alzheimers disease and miRNA effects,"MAPK1,MTOR,AKT1",WikiPathways,0.0014
WP5124,Alzheimers disease,"MAPK1,MTOR,AKT1",WikiPathways,0.0014
DOID:3093,Nervous system cancer,"CDK2,TP53,EGFR",DISEASES,0.0014
HP:0000194,Open mouth,"MTOR,PTEN,AKT1",HPO,0.0014
GO:0048646,Anatomical structure formation involved in morphogenesis,"MAPK1,TP53,PTEN,AKT1,VEGFA",Process,0.0014
HP:0100764,Lymphangioma,"PTEN,AKT1",HPO,0.0014
HP:0002719,Recurrent infections,"MAPK1,EGFR,PTEN,BRCA1,AKT1",HPO,0.0014
GO:0060968,Regulation of gene silencing,"CDK2,TP53,EGFR",Process,0.0014
HP:0100560,Upper limb asymmetry,"PTEN,AKT1",HPO,0.0014
WP2637,Interleukin-1 (IL-1) structural pathway,"MAPK1,MYC",WikiPathways,0.0015
DOID:8719,In situ carcinoma,"EGFR,BRCA1",DISEASES,0.0015
HP:0012733,Macule,"MAPK1,PTEN,AKT1",HPO,0.0015
GO:0031065,Positive regulation of histone deacetylation,"TP53,VEGFA",Process,0.0015
HP:0030448,Soft tissue sarcoma,"TP53,PTEN,AKT1",HPO,0.0015
GO:0007050,Cell cycle arrest,"TP53,MTOR,MYC",Process,0.0015
DOID:0060095,Uterine benign neoplasm,"TP53,PTEN",DISEASES,0.0015
WP286,IL-3 signaling pathway,"MAPK1,AKT1",WikiPathways,0.0016
DOID:768,Retinoblastoma,"CDK2,TP53",DISEASES,0.0016
BTO:0001913,Colonic adenocarcinoma cell line,"TP53,MYC",TISSUES,0.0016
WP3611,Photodynamic therapy-induced AP-1 survival signaling.,"TP53,EGFR",WikiPathways,0.0016
HP:0012721,Venous malformation,"PTEN,AKT1",HPO,0.0016
HP:0100780,Conjunctival hamartoma,"PTEN,AKT1",HPO,0.0016
HP:0002253,Colonic diverticula,"PTEN,AKT1",HPO,0.0016
GO:0051090,Regulation of DNA-binding transcription factor activity,"MAPK1,PTEN,AKT1,VEGFA",Process,0.0016
GO:0034645,Cellular macromolecule biosynthetic process,"CDK2,TP53,EGFR,PTEN,BRCA1,AKT1",Process,0.0016
HP:0000238,Hydrocephalus,"TP53,PTEN,BRCA1,AKT1",HPO,0.0016
GO:0007623,Circadian rhythm,"TP53,EGFR,PTEN",Process,0.0016
HP:0001939,Abnormality of metabolism/homeostasis,"MAPK1,TP53,MTOR,PTEN,BRCA1,AKT1,MYC",HPO,0.0016
GOCC:0033596,TSC1-TSC2 complex,"MTOR,AKT1",COMPARTMENTS,0.0016
GOCC:0043626,PCNA complex,"CDK2,TP53",COMPARTMENTS,0.0016
GOCC:0061695,"Transferase complex, transferring phosphorus-containing groups","CDK2,MTOR,PTEN,AKT1",COMPARTMENTS,0.0016
GO:0050804,Modulation of chemical synaptic transmission,"MAPK1,EGFR,MTOR,PTEN",Process,0.0017
GO:0042060,Wound healing,"MAPK1,EGFR,MTOR,VEGFA",Process,0.0017
GO:0010212,Response to ionizing radiation,"TP53,BRCA1,MYC",Process,0.0017
GO:0010634,Positive regulation of epithelial cell migration,"MTOR,AKT1,VEGFA",Process,0.0017
GO:0051050,Positive regulation of transport,"MAPK1,TP53,EGFR,AKT1,VEGFA",Process,0.0017
GO:0050806,Positive regulation of synaptic transmission,"MAPK1,EGFR,PTEN",Process,0.0017
HP:0003715,Myofibrillar myopathy,"PTEN,AKT1",HPO,0.0018
HP:0002753,Thin bony cortex,"PTEN,AKT1",HPO,0.0018
HP:0011458,Abdominal symptom,"TP53,EGFR,MTOR,PTEN,AKT1,MYC",HPO,0.0018
HP:0007206,Hemimegalencephaly,"MTOR,PTEN",HPO,0.0018
HP:0002017,Nausea and vomiting,"TP53,PTEN,AKT1,MYC",HPO,0.0018
HP:0001528,Hemihypertrophy,"PTEN,AKT1",HPO,0.0018
HP:0004420,Arterial thrombosis,"PTEN,AKT1",HPO,0.0018
DOID:4001,Ovarian carcinoma,"TP53,BRCA1",DISEASES,0.0018
DOID:74,Hematopoietic system disease,"TP53,BRCA1,VEGFA,MYC",DISEASES,0.0018
WP2864,Apoptosis-related network due to altered Notch3 in ovarian cancer,"MAPK1,AKT1",WikiPathways,0.0018
GO:0034248,Regulation of cellular amide metabolic process,"MAPK1,TP53,MTOR,AKT1",Process,0.0018
GO:0048468,Cell development,"MAPK1,EGFR,MTOR,PTEN,AKT1,VEGFA",Process,0.0018
HP:0006731,Follicular thyroid carcinoma,"PTEN,AKT1",HPO,0.0018
HP:0030078,Lung adenocarcinoma,"TP53,EGFR",HPO,0.0018
HP:0030669,Abnormal ocular adnexa morphology,"MAPK1,EGFR,PTEN,BRCA1,AKT1",HPO,0.0018
EFO:0000519,Glioblastoma multiforme,"TP53,EGFR",HPO,0.0018
GO:0062012,Regulation of small molecule metabolic process,"TP53,MTOR,BRCA1,AKT1",Process,0.0018
GO:0031998,Regulation of fatty acid beta-oxidation,"MTOR,AKT1",Process,0.0018
HP:0000324,Facial asymmetry,"PTEN,BRCA1,AKT1",HPO,0.0018
HP:0000854,Thyroid adenoma,"PTEN,AKT1",HPO,0.0018
WP395,IL-4 signaling pathway,"MAPK1,AKT1",WikiPathways,0.0019
WP3959,DNA IR-double strand breaks and cellular response via ATM,"TP53,BRCA1",WikiPathways,0.0019
HP:0000366,Abnormality of the nose,"MAPK1,TP53,MTOR,PTEN,BRCA1,AKT1",HPO,0.0019
HP:0031105,Abnormal uterus morphology,"PTEN,BRCA1,AKT1",HPO,0.0019
WP195,IL-1 signaling pathway,"MAPK1,AKT1",WikiPathways,0.0019
HP:0100641,Neoplasm of the adrenal cortex,"TP53,PTEN",HPO,0.0019
GO:0060716,Labyrinthine layer blood vessel development,"MAPK1,AKT1",Process,0.0019
GO:0009267,Cellular response to starvation,"MAPK1,TP53,MTOR",Process,0.0019
GO:0002360,T cell lineage commitment,"TP53,MTOR",Process,0.0019
GO:0002042,Cell migration involved in sprouting angiogenesis,"AKT1,VEGFA",Process,0.0019
HP:0011386,Narrow internal auditory canal,"PTEN,AKT1",HPO,0.0019
GO:0007093,Mitotic cell cycle checkpoint,"CDK2,TP53,BRCA1",Process,0.0019
HP:0000969,Edema,"MAPK1,TP53,PTEN,AKT1",HPO,0.0019
HSA-881907,Gastrin-CREB signalling pathway via PKC and MAPK,"MAPK1,EGFR",RCTM,0.002
HP:0030680,Abnormality of cardiovascular system morphology,"MAPK1,TP53,EGFR,PTEN,BRCA1,AKT1",HPO,0.002
GO:0044087,Regulation of cellular component biogenesis,"TP53,MTOR,PTEN,BRCA1,VEGFA",Process,0.002
GO:0022402,Cell cycle process,"CDK2,TP53,MTOR,BRCA1,MYC",Process,0.002
HP:0005595,Generalized hyperkeratosis,"PTEN,AKT1",HPO,0.0021
GO:1901652,Response to peptide,"TP53,MTOR,PTEN,AKT1",Process,0.0021
GO:0043467,Regulation of generation of precursor metabolites and energy,"TP53,MTOR,AKT1",Process,0.0021
GO:0048738,Cardiac muscle tissue development,"MTOR,PTEN,VEGFA",Process,0.0021
GO:2001236,Regulation of extrinsic apoptotic signaling pathway,"PTEN,BRCA1,AKT1",Process,0.0021
WP4205,MET in type 1 papillary renal cell carcinoma,"MAPK1,AKT1",WikiPathways,0.0021
hsa04213,Longevity regulating pathway - multiple species,"MTOR,AKT1",KEGG,0.0021
HP:0001028,Hemangioma,"MTOR,PTEN,AKT1",HPO,0.0021
HP:0002814,Abnormality of the lower limb,"MAPK1,TP53,MTOR,PTEN,BRCA1,AKT1",HPO,0.0022
HP:0011138,Abnormality of skin adnexa morphology,"MAPK1,EGFR,MTOR,PTEN,BRCA1",HPO,0.0022
hsa04929,GnRH secretion,"MAPK1,AKT1",KEGG,0.0022
WP304,Kit receptor signaling pathway,"MAPK1,AKT1",WikiPathways,0.0022
EFO:0000408,Disease,"MAPK1,TP53,EGFR,PTEN,BRCA1,AKT1",HPO,0.0022
HP:0004481,Progressive macrocephaly,"PTEN,AKT1",HPO,0.0022
GO:0006359,Regulation of transcription by RNA polymerase III,"MTOR,BRCA1",Process,0.0022
HSA-5693532,DNA Double-Strand Break Repair,"CDK2,TP53,BRCA1",RCTM,0.0023
WP4808,Endochondral ossification with skeletal dysplasias,"AKT1,VEGFA",WikiPathways,0.0023
WP474,Endochondral ossification,"AKT1,VEGFA",WikiPathways,0.0023
WP4906,3q29 copy number variation syndrome,"AKT1,MYC",WikiPathways,0.0023
WP61,Notch signaling pathway (Netpath),"AKT1,MYC",WikiPathways,0.0023
GOCC:0005634,Nucleus,"MAPK1,CDK2,TP53,EGFR,MTOR,PTEN,BRCA1,AKT1,MYC",COMPARTMENTS,0.0023
GO:0032101,Regulation of response to external stimulus,"MAPK1,EGFR,MTOR,PTEN,VEGFA",Process,0.0023
HSA-69481,G2/M Checkpoints,"CDK2,TP53,BRCA1",RCTM,0.0023
GO:0043409,Negative regulation of MAPK cascade,"PTEN,AKT1,MYC",Process,0.0023
HP:0004390,Hamartomatous polyposis,"PTEN,AKT1",HPO,0.0024
GO:0001568,Blood vessel development,"MAPK1,PTEN,AKT1,VEGFA",Process,0.0024
GO:0048812,Neuron projection morphogenesis,"MAPK1,EGFR,PTEN,VEGFA",Process,0.0024
GO:0030324,Lung development,"MAPK1,EGFR,VEGFA",Process,0.0024
GO:0070647,Protein modification by small protein conjugation or removal,"TP53,PTEN,BRCA1,AKT1,MYC",Process,0.0024
hsa04664,Fc epsilon RI signaling pathway,"MAPK1,AKT1",KEGG,0.0024
HP:0005293,Venous insufficiency,"TP53,PTEN",HPO,0.0024
HP:0008675,Enlarged polycystic ovaries,"PTEN,AKT1",HPO,0.0024
HP:0100777,Exostoses,"PTEN,AKT1",HPO,0.0024
HP:0000053,Macroorchidism,"PTEN,AKT1",HPO,0.0024
HP:0001263,Global developmental delay,"MAPK1,TP53,MTOR,PTEN,BRCA1,AKT1",HPO,0.0024
HSA-445144,Signal transduction by L1,"MAPK1,EGFR",RCTM,0.0025
HP:0000494,Downslanted palpebral fissures,"MAPK1,MTOR,PTEN,AKT1",HPO,0.0025
HP:0009594,Retinal hamartoma,"PTEN,AKT1",HPO,0.0025
hsa04520,Adherens junction,"MAPK1,EGFR",KEGG,0.0025
GO:0009894,Regulation of catabolic process,"TP53,EGFR,MTOR,PTEN,AKT1",Process,0.0025
GO:0044030,Regulation of DNA methylation,"BRCA1,MYC",Process,0.0025
GO:0002053,Positive regulation of mesenchymal cell proliferation,"VEGFA,MYC",Process,0.0025
GO:0048512,Circadian behavior,"TP53,PTEN",Process,0.0025
GO:1902532,Negative regulation of intracellular signal transduction,"MTOR,PTEN,AKT1,MYC",Process,0.0025
HP:0012372,Abnormal eye morphology,"MAPK1,TP53,PTEN,BRCA1,AKT1",HPO,0.0026
hsa04920,Adipocytokine signaling pathway,"MTOR,AKT1",KEGG,0.0026
GO:0010975,Regulation of neuron projection development,"MTOR,PTEN,AKT1,VEGFA",Process,0.0026
HSA-389357,CD28 dependent PI3K/Akt signaling,"MTOR,AKT1",RCTM,0.0026
HP:0011844,Abnormal appendicular skeleton morphology,"TP53,MTOR,PTEN,BRCA1,AKT1",HPO,0.0026
hsa04917,Prolactin signaling pathway,"MAPK1,AKT1",KEGG,0.0026
HP:0011276,Vascular skin abnormality,"MAPK1,EGFR,PTEN,AKT1",HPO,0.0026
GO:1905330,Regulation of morphogenesis of an epithelium,"MTOR,PTEN,VEGFA",Process,0.0027
HP:0030084,Clinodactyly,"MAPK1,PTEN,BRCA1,AKT1",HPO,0.0027
DOID:0060090,Central nervous system benign neoplasm,"MTOR,PTEN",DISEASES,0.0027
HP:0000557,Buphthalmos,"PTEN,AKT1",HPO,0.0027
HP:0002624,Abnormal venous morphology,"TP53,PTEN,AKT1",HPO,0.0027
WP1982,Sterol regulatory element-binding proteins (SREBP) signaling,"MTOR,AKT1",WikiPathways,0.0028
HSA-2559583,Cellular Senescence,"MAPK1,CDK2,TP53",RCTM,0.0028
GO:0051179,Localization,"MAPK1,CDK2,TP53,EGFR,MTOR,PTEN,AKT1,VEGFA,MYC",Process,0.0028
GO:0003018,Vascular process in circulatory system,"EGFR,AKT1,VEGFA",Process,0.0029
GO:0065008,Regulation of biological quality,"MAPK1,TP53,EGFR,MTOR,PTEN,AKT1,VEGFA,MYC",Process,0.0029
HP:0012032,Lipoma,"PTEN,AKT1",HPO,0.0029
HP:0002625,Deep venous thrombosis,"PTEN,AKT1",HPO,0.0029
HP:0009720,Adenoma sebaceum,"PTEN,AKT1",HPO,0.0029
HP:0011029,Internal hemorrhage,"TP53,PTEN,AKT1",HPO,0.0029
HP:0100761,Visceral angiomatosis,"PTEN,AKT1",HPO,0.0029
HP:0002086,Abnormality of the respiratory system,"TP53,EGFR,MTOR,PTEN,BRCA1,AKT1",HPO,0.0029
DOID:4450,Renal cell carcinoma,"MTOR,VEGFA",DISEASES,0.0029
hsa05010,Alzheimer disease,"MAPK1,MTOR,AKT1",KEGG,0.0029
GO:0071396,Cellular response to lipid,"MAPK1,EGFR,BRCA1,AKT1",Process,0.0029
HP:0000079,Abnormality of the urinary system,"MAPK1,TP53,MTOR,PTEN,BRCA1,AKT1",HPO,0.003
GO:0071407,Cellular response to organic cyclic compound,"MAPK1,EGFR,BRCA1,AKT1",Process,0.003
GO:0070371,ERK1 and ERK2 cascade,"MAPK1,MYC",Process,0.0031
GO:0031929,TOR signaling,"MTOR,AKT1",Process,0.0031
hsa04662,B cell receptor signaling pathway,"MAPK1,AKT1",KEGG,0.0031
DOID:326,Ischemia,"AKT1,VEGFA",DISEASES,0.0031
WP4949,16p11.2 proximal deletion syndrome,"TP53,PTEN",WikiPathways,0.0031
HP:0010508,Metatarsus valgus,"PTEN,AKT1",HPO,0.0031
GO:0046777,Protein autophosphorylation,"EGFR,MTOR,AKT1",Process,0.0031
GO:0043410,Positive regulation of MAPK cascade,"MAPK1,EGFR,PTEN,VEGFA",Process,0.0031
GO:0048147,Negative regulation of fibroblast proliferation,"TP53,MYC",Process,0.0031
GO:0022603,Regulation of anatomical structure morphogenesis,"MTOR,PTEN,BRCA1,VEGFA,MYC",Process,0.0031
GOCC:0031931,TORC1 complex,"MTOR,AKT1",COMPARTMENTS,0.0032
HP:0000268,Dolichocephaly,"PTEN,BRCA1,AKT1",HPO,0.0032
GO:0045737,Positive regulation of cyclin-dependent protein serine/threonine kinase activity,"EGFR,AKT1",Process,0.0032
HP:0012649,Increased inflammatory response,"MAPK1,TP53,EGFR,PTEN,AKT1",HPO,0.0033
HP:0001999,Abnormal facial shape,"MAPK1,MTOR,PTEN,BRCA1,AKT1",HPO,0.0033
HP:0001167,Abnormality of finger,"MAPK1,MTOR,PTEN,BRCA1,AKT1",HPO,0.0033
HP:0003416,Spinal canal stenosis,"PTEN,AKT1",HPO,0.0033
GO:0050731,Positive regulation of peptidyl-tyrosine phosphorylation,"TP53,MTOR,VEGFA",Process,0.0033
GO:0046890,Regulation of lipid biosynthetic process,"MTOR,BRCA1,AKT1",Process,0.0033
GO:0003690,Double-stranded DNA binding,"MAPK1,TP53,EGFR,MTOR,BRCA1,MYC",Function,0.0034
GO:0120036,Plasma membrane bounded cell projection organization,"MAPK1,EGFR,MTOR,PTEN,VEGFA",Process,0.0034
HSA-5674400,Constitutive Signaling by AKT1 E17K in Cancer,"MTOR,AKT1",RCTM,0.0034
GO:0051146,Striated muscle cell differentiation,"MTOR,AKT1,VEGFA",Process,0.0034
GO:0048878,Chemical homeostasis,"MAPK1,EGFR,AKT1,VEGFA,MYC",Process,0.0034
GO:0005979,Regulation of glycogen biosynthetic process,"MTOR,AKT1",Process,0.0034
GOCC:0031932,TORC2 complex,"MTOR,AKT1",COMPARTMENTS,0.0035
HP:0000836,Hyperthyroidism,"PTEN,AKT1",HPO,0.0035
HP:0002176,Spinal cord compression,"PTEN,AKT1",HPO,0.0035
HP:0002204,Pulmonary embolism,"PTEN,AKT1",HPO,0.0035
GO:0032148,Activation of protein kinase B activity,"MTOR,AKT1",Process,0.0035
GOCC:0005856,Cytoskeleton,"MAPK1,CDK2,TP53,BRCA1,AKT1,MYC",COMPARTMENTS,0.0035
GOCC:1990234,Transferase complex,"CDK2,MTOR,PTEN,BRCA1,AKT1",COMPARTMENTS,0.0035
GOCC:0097144,BAX complex,"TP53,AKT1",COMPARTMENTS,0.0035
GO:1902692,Regulation of neuroblast proliferation,"TP53,VEGFA",Process,0.0035
GO:0045907,Positive regulation of vasoconstriction,"EGFR,AKT1",Process,0.0035
HSA-1538133,G0 and Early G1,"CDK2,MYC",RCTM,0.0035
HSA-5218920,VEGFR2 mediated vascular permeability,"MTOR,AKT1",RCTM,0.0035
HP:0000034,Hydrocele testis,"PTEN,AKT1",HPO,0.0035
GO:0032870,Cellular response to hormone stimulus,"EGFR,PTEN,BRCA1,AKT1",Process,0.0036
HP:0012114,Endometrial carcinoma,"PTEN,AKT1",HPO,0.0037
HP:0000834,Abnormality of the adrenal glands,"TP53,PTEN,AKT1",HPO,0.0037
HP:0004313,Decreased circulating antibody level,"TP53,MTOR,PTEN",HPO,0.0037
HP:0100547,Abnormality of forebrain morphology,"MAPK1,MTOR,PTEN,AKT1",HPO,0.0037
GO:0070374,Positive regulation of ERK1 and ERK2 cascade,"EGFR,PTEN,VEGFA",Process,0.0038
GO:0002685,Regulation of leukocyte migration,"MAPK1,AKT1,VEGFA",Process,0.0038
GO:0003008,System process,"MAPK1,EGFR,MTOR,PTEN,AKT1,VEGFA",Process,0.0038
HSA-1266738,Developmental Biology,"MAPK1,CDK2,EGFR,AKT1,MYC",RCTM,0.0038
HP:0000036,Abnormal penis morphology,"MTOR,PTEN,BRCA1,AKT1",HPO,0.0038
HP:0012650,Perisylvian polymicrogyria,"MTOR,PTEN",HPO,0.0038
HP:0002143,Abnormality of the spinal cord,"PTEN,BRCA1,AKT1",HPO,0.0038
hsa04540,Gap junction,"MAPK1,EGFR",KEGG,0.0038
HP:0000356,Abnormality of the outer ear,"MAPK1,EGFR,PTEN,BRCA1,AKT1",HPO,0.0038
HSA-8863795,Downregulation of ERBB2 signaling,"EGFR,AKT1",RCTM,0.0038
HSA-114452,Activation of BH3-only proteins,"TP53,AKT1",RCTM,0.0038
HP:0030163,Abnormal vascular physiology,"TP53,PTEN,AKT1",HPO,0.0039
hsa04912,GnRH signaling pathway,"MAPK1,EGFR",KEGG,0.0039
GO:0055023,Positive regulation of cardiac muscle tissue growth,"MAPK1,MTOR",Process,0.0039
GO:0031663,Lipopolysaccharide-mediated signaling pathway,"MAPK1,AKT1",Process,0.0039
HSA-6804758,Regulation of TP53 Activity through Acetylation,"TP53,AKT1",RCTM,0.0039
EFO:0000311,Cancer,"TP53,EGFR,AKT1",HPO,0.0039
HP:0001881,Abnormal leukocyte morphology,"TP53,PTEN,BRCA1,MYC",HPO,0.0039
HP:0006101,Finger syndactyly,"PTEN,BRCA1,AKT1",HPO,0.0039
HP:0012062,Bone cyst,"PTEN,AKT1",HPO,0.0039
HP:0001048,Cavernous hemangioma,"PTEN,AKT1",HPO,0.0039
DOID:225,Syndrome,"TP53,MTOR,PTEN,BRCA1,AKT1",DISEASES,0.004
GO:0044057,Regulation of system process,"EGFR,MTOR,PTEN,AKT1",Process,0.004
hsa04350,TGF-beta signaling pathway,"MAPK1,MYC",KEGG,0.004
GO:1902749,Regulation of cell cycle G2/M phase transition,"CDK2,TP53,BRCA1",Process,0.004
GO:1905332,Positive regulation of morphogenesis of an epithelium,"MTOR,VEGFA",Process,0.004
hsa04666,Fc gamma R-mediated phagocytosis,"MAPK1,AKT1",KEGG,0.004
GO:0043281,Regulation of cysteine-type endopeptidase activity involved in apoptotic process,"AKT1,VEGFA,MYC",Process,0.0041
GOCC:0015630,Microtubule cytoskeleton,"MAPK1,CDK2,TP53,BRCA1,AKT1",COMPARTMENTS,0.0041
HP:0002012,Abnormality of the abdominal organs,"TP53,PTEN,BRCA1,AKT1,MYC",HPO,0.0041
GOCC:1902911,Protein kinase complex,"CDK2,MTOR,AKT1",COMPARTMENTS,0.0041
GOCC:1902494,Catalytic complex,"CDK2,TP53,MTOR,PTEN,BRCA1,AKT1",COMPARTMENTS,0.0041
GOCC:0032991,Protein-containing complex,"CDK2,TP53,EGFR,MTOR,PTEN,BRCA1,AKT1,VEGFA,MYC",COMPARTMENTS,0.0041
GO:0008134,Transcription factor binding,"MAPK1,TP53,MTOR,BRCA1,MYC",Function,0.0042
GO:0048008,Platelet-derived growth factor receptor signaling pathway,"PTEN,VEGFA",Process,0.0042
HP:0000077,Abnormality of the kidney,"MAPK1,TP53,PTEN,BRCA1,AKT1",HPO,0.0042
GO:0051973,Positive regulation of telomerase activity,"MAPK1,MYC",Process,0.0042
GO:1900087,Positive regulation of G1/S transition of mitotic cell cycle,"EGFR,AKT1",Process,0.0042
GO:0014065,Phosphatidylinositol 3-kinase signaling,"PTEN,AKT1",Process,0.0042
GO:0071216,Cellular response to biotic stimulus,"MAPK1,TP53,AKT1",Process,0.0042
GO:0045922,Negative regulation of fatty acid metabolic process,"BRCA1,AKT1",Process,0.0042
GO:0001893,Maternal placenta development,"MAPK1,AKT1",Process,0.0042
HP:0006740,Transitional cell carcinoma of the bladder,"PTEN,AKT1",HPO,0.0042
DOID:3459,Breast carcinoma,"TP53,BRCA1",DISEASES,0.0043
WP4298,Acute viral myocarditis,"MAPK1,AKT1",WikiPathways,0.0043
GO:0010629,Negative regulation of gene expression,"CDK2,TP53,BRCA1,AKT1,VEGFA,MYC",Process,0.0044
HSA-5689880,Ub-specific processing proteases,"TP53,PTEN,MYC",RCTM,0.0044
HP:0012539,Non-Hodgkin lymphoma,"TP53,MYC",HPO,0.0045
WP69,T-cell receptor (TCR) signaling pathway,"MAPK1,AKT1",WikiPathways,0.0045
GO:1903047,Mitotic cell cycle process,"CDK2,TP53,BRCA1,MYC",Process,0.0045
GO:0043491,Protein kinase B signaling,"PTEN,AKT1",Process,0.0046
HP:0002197,Generalized-onset seizure,"MAPK1,MTOR,PTEN",HPO,0.0046
HSA-2559585,Oncogene Induced Senescence,"MAPK1,TP53",RCTM,0.0046
GO:0048534,Hematopoietic or lymphoid organ development,"MAPK1,TP53,MTOR,VEGFA",Process,0.0046
WP2355,Corticotropin-releasing hormone signaling pathway,"MAPK1,AKT1",WikiPathways,0.0047
WP231,TNF-alpha signaling pathway,"MAPK1,AKT1",WikiPathways,0.0047
HP:0040012,Chromosome breakage,"BRCA1,AKT1",HPO,0.0047
GO:0032868,Response to insulin,"MTOR,PTEN,AKT1",Process,0.0047
BTO:0001546,Chronic lymphocytic leukemia cell,"MAPK1,CDK2,BRCA1",TISSUES,0.0047
hsa05142,Chagas disease,"MAPK1,AKT1",KEGG,0.0047
hsa04660,T cell receptor signaling pathway,"MAPK1,AKT1",KEGG,0.0048
hsa04928,"Parathyroid hormone synthesis, secretion and action","MAPK1,EGFR",KEGG,0.0048
HP:0000478,Abnormality of the eye,"MAPK1,TP53,EGFR,MTOR,PTEN,BRCA1,AKT1",HPO,0.0048
hsa04659,Th17 cell differentiation,"MAPK1,MTOR",KEGG,0.0048
hsa04620,Toll-like receptor signaling pathway,"MAPK1,AKT1",KEGG,0.0048
hsa04625,C-type lectin receptor signaling pathway,"MAPK1,AKT1",KEGG,0.0048
GO:0051241,Negative regulation of multicellular organismal process,"TP53,EGFR,MTOR,PTEN,MYC",Process,0.0048
GO:0035924,Cellular response to vascular endothelial growth factor stimulus,"AKT1,VEGFA",Process,0.0049
GO:0090184,Positive regulation of kidney development,"VEGFA,MYC",Process,0.0049
GO:0045740,Positive regulation of DNA replication,"CDK2,EGFR",Process,0.0049
hsa05145,Toxoplasmosis,"MAPK1,AKT1",KEGG,0.0049
HP:0100543,Cognitive impairment,"MAPK1,TP53,MTOR,PTEN,BRCA1,AKT1",HPO,0.005
HP:0002101,Abnormal lung lobation,"PTEN,AKT1",HPO,0.005
GO:0140096,"Catalytic activity, acting on a protein","MAPK1,CDK2,EGFR,MTOR,PTEN,BRCA1,AKT1",Function,0.005
GO:0040011,Locomotion,"MAPK1,EGFR,PTEN,AKT1,VEGFA",Process,0.0051
HP:0100579,Mucosal telangiectasiae,"PTEN,AKT1",HPO,0.0052
KW-0418,Kinase,"MAPK1,CDK2,EGFR,MTOR,AKT1",Keyword,0.0052
HP:0000463,Anteverted nares,"MAPK1,PTEN,BRCA1,AKT1",HPO,0.0052
GO:0006508,Proteolysis,"CDK2,TP53,PTEN,BRCA1,MYC",Process,0.0052
WP4540,Hippo signaling regulation pathways,"EGFR,MTOR",WikiPathways,0.0053
hsa04725,Cholinergic synapse,"MAPK1,AKT1",KEGG,0.0053
GO:0045892,"Negative regulation of transcription, DNA-templated","CDK2,TP53,BRCA1,VEGFA,MYC",Process,0.0054
hsa04668,TNF signaling pathway,"MAPK1,AKT1",KEGG,0.0054
EFO:0004747,Protein measurement,"MAPK1,CDK2,TP53,EGFR,MTOR,PTEN,BRCA1,AKT1,VEGFA",HPO,0.0054
HP:0005306,Capillary hemangioma,"PTEN,AKT1",HPO,0.0054
HP:0004322,Short stature,"TP53,MTOR,PTEN,BRCA1,AKT1",HPO,0.0054
HP:0002858,Meningioma,"PTEN,AKT1",HPO,0.0054
WP185,Integrin-mediated cell adhesion,"MAPK1,AKT1",WikiPathways,0.0055
GO:0045746,Negative regulation of Notch signaling pathway,"EGFR,AKT1",Process,0.0056
HP:0011025,Abnormal cardiovascular system physiology,"MAPK1,TP53,PTEN,AKT1,MYC",HPO,0.0056
HP:0100728,Germ cell neoplasia,"TP53,AKT1",HPO,0.0056
HP:0100646,Thyroiditis,"PTEN,AKT1",HPO,0.0056
HP:0009928,Thick nasal alae,"PTEN,AKT1",HPO,0.0056
GO:0071364,Cellular response to epidermal growth factor stimulus,"EGFR,AKT1",Process,0.0056
GO:0060043,Regulation of cardiac muscle cell proliferation,"MAPK1,PTEN",Process,0.0056
WP399,Wnt signaling pathway and pluripotency,"TP53,MYC",WikiPathways,0.0056
GO:0043065,Positive regulation of apoptotic process,"TP53,PTEN,AKT1,MYC",Process,0.0056
